country_code,channel_id,channel_number,channel_name,channel_display_name,date,program_title,start_time,end_time,scraped_at
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,NRL 2026: Warriors v Knights,10:50PM,12:50AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,PL: Leeds v Brentford,12:50AM,3:15AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,NRLW : Titans v Raiders R9,3:15AM,5:15AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,AFLW: North Melbourne v Western Hls,5:15AM,5:30AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,AFLW: Adelaide v West Coast Hls,5:30AM,5:45AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,AFLW: Sydney v St Kilda Hls,5:45AM,6:00AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,NRLW: Warriors v Dragons R9,6:00AM,8:00AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,NRL 2026: Warriors v Knights,8:00AM,10:00AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,La Vuelta Stage 9 Hls,10:00AM,10:30AM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,Boxing: MVPW-06 Main Card,10:30AM,2:00PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,England v Pakistan: 2nd Test D4 L2H,2:00PM,4:00PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,INDYCAR: Milwaukee Mile R2 Hls,4:00PM,4:15PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,DP World Tour: Round 4 Hls,4:15PM,4:45PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,PGA Tour: Round 4 Hls,4:45PM,5:15PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,UCI Mtb: WChamps Elite Downhill M,5:15PM,8:00PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,NRL 2026: Warriors v Knights Hls,8:00PM,8:15PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,NRLW: Warriors v Dragons Hls R9,8:15PM,8:30PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,The Breakdown,8:30PM,9:30PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,PGA Tour: Round 4 Hls,9:30PM,10:00PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,LPGA: Round 4 Hls,10:00PM,10:30PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,DP World Tour: Round 4 Hls,10:30PM,11:00PM,2026-08-31T03:57:23Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-31,NRLW: Warriors v Dragons R9,11:00PM,1:00AM,2026-08-31T03:57:23Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-31,La Vuelta Stage 9,10:00PM,4:10AM,2026-08-31T03:57:23Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-31,PGA Tour: Round 4,4:10AM,9:59AM,2026-08-31T03:57:23Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-31,CPL: Trinbago v Barbados Hls,10:10AM,10:30AM,2026-08-31T03:57:23Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-31,CPL: St Kitts v Antigua,10:30AM,2:05PM,2026-08-31T03:57:23Z
